Gram(0),Gram local multiply(0),Gram shift(0),Gram all-reduce(0),Gram all-gather(0),Gram packing(0),Gram all-to-all(0),Gram unpacking(0),Eigensolve(0),TTM(0),TTM local multiply(0),TTM packing(0),TTM reduce-scatter(0),TTM reduce(0),Gram(1),Gram local multiply(1),Gram shift(1),Gram all-reduce(1),Gram all-gather(1),Gram packing(1),Gram all-to-all(1),Gram unpacking(1),Eigensolve(1),TTM(1),TTM local multiply(1),TTM packing(1),TTM reduce-scatter(1),TTM reduce(1),Gram(2),Gram local multiply(2),Gram shift(2),Gram all-reduce(2),Gram all-gather(2),Gram packing(2),Gram all-to-all(2),Gram unpacking(2),Eigensolve(2),TTM(2),TTM local multiply(2),TTM packing(2),TTM reduce-scatter(2),TTM reduce(2),Gram(3),Gram local multiply(3),Gram shift(3),Gram all-reduce(3),Gram all-gather(3),Gram packing(3),Gram all-to-all(3),Gram unpacking(3),Eigensolve(3),TTM(3),TTM local multiply(3),TTM packing(3),TTM reduce-scatter(3),TTM reduce(3),Gram(4),Gram local multiply(4),Gram shift(4),Gram all-reduce(4),Gram all-gather(4),Gram packing(4),Gram all-to-all(4),Gram unpacking(4),Eigensolve(4),TTM(4),TTM local multiply(4),TTM packing(4),TTM reduce-scatter(4),TTM reduce(4),Total
12.2235,11.4147,0,0.806257,0,0,0,0,3.33626,1.19073,1.03748,0,0,0,1.83136,0.775481,0,0.589331,0,0.0295828,0.392233,0.028525,9.03915,1.27861,0.0596587,0.043283,0.294144,0,0.406589,0.0231775,0,0.357852,0,0.00091248,0.0200527,0.00124167,2.79768,0.329732,0.00375498,0,0,0.0213145,0.0144755,4.6413e-05,0,0.0144265,0,0,0,0,0.000129927,0.0724397,5.1178e-05,0,0,0,0.000700699,2.0864e-05,0,0.000517719,0,0,0.00015266,0,4.2952e-05,0.0978943,9.9019e-05,0,0,0.00700754,32.6317
12.2235,11.38,0,0.840893,0,0,0,0,3.34172,1.21182,1.06401,0,0,0,1.80485,0.775397,0,0.586942,0,0.0298921,0.368055,0.0280722,9.01091,1.31083,0.059381,0.0428286,0.297311,0,0.404884,0.0230485,0,0.357072,0,0.000900907,0.0192846,0.00125021,2.78019,0.347165,0.00373426,0,0,0.0212426,0.0145978,4.6296e-05,0,0.0145492,0,0,0,0,0.000157408,0.0724101,5.1392e-05,0,0,0,0.000701334,2.16e-05,0,0.00053343,0,0,0.000138416,0,4.0743e-05,0.0916861,7.6386e-05,0,0,0.0117576,32.6254
12.2229,11.383,0,0.837337,0,0,0,0,3.3436,1.21754,1.07139,0,0,0,1.79727,0.777087,0,0.573543,0,0.0296701,0.372153,0.0294476,9.04206,1.27405,0.0595428,0.0430324,0.291647,0,0.408529,0.0230133,0,0.357295,0,0.000966591,0.0226726,0.00126472,2.79864,0.329594,0.0038207,0,0,0.0219421,0.0138018,4.4788e-05,0,0.0137547,0,0,0,0,0.000117096,0.0724505,5.105e-05,0,0,0,0.000701489,2.1477e-05,0,0.000532328,0,0,0.000139617,0,4.099e-05,0.0979199,7.4098e-05,0,0,0.0179609,32.6311
12.2233,11.3833,0,0.83749,0,0,0,0,3.33617,1.22537,1.07212,0,0,0,1.79673,0.775743,0,0.590516,0,0.0297489,0.35676,0.0278272,9.03663,1.27931,0.0594248,0.0431301,0.292198,0,0.40778,0.0226543,0,0.365943,0,0.000945149,0.0139271,0.000977305,2.79675,0.330212,0.00372045,0,0,0.0211296,0.014694,5.2398e-05,0,0.0146391,0,0,0,0,0.000127115,0.0724421,4.9654e-05,0,0,0,0.000703442,2.1037e-05,0,0.000532271,0,0,0.000140761,0,4.0279e-05,0.0916099,7.4737e-05,0,0,0.0116797,32.6252
12.2234,11.4011,0,0.819842,0,0,0,0,3.34535,1.20956,1.06496,0,0,0,1.80388,0.775935,0,0.587194,0,0.0299528,0.366173,0.0282156,9.03089,1.28486,0.0594774,0.0428017,0.293865,0,0.406785,0.023159,0,0.35623,0,0.000915138,0.0220008,0.00118473,2.79241,0.333553,0.00369722,0,0,0.0206636,0.0152039,4.3704e-05,0,0.0151575,0,0,0,0,0.000101333,0.0724692,5.173e-05,0,0,0,0.000701115,2.1391e-05,0,0.000522512,0,0,0.000149012,0,4.0276e-05,0.0978704,6.9593e-05,0,0,0.0179466,32.6317
12.2233,11.3926,0,0.828335,0,0,0,0,3.34228,1.19839,1.05089,0,0,0,1.81781,0.778657,0,0.54938,0,0.0305977,0.414441,0.0298205,9.05307,1.26763,0.0601521,0.0429365,0.296243,0,0.405237,0.0225786,0,0.36845,0,0.000908728,0.00906387,0.00096492,2.79243,0.334547,0.00371658,0,0,0.0216635,0.0141502,4.6514e-05,0,0.0141013,0,0,0,0,0.000130533,0.0724384,5.0736e-05,0,0,0,0.000703287,2.1044e-05,0,0.000542812,0,0,0.000130417,0,4.0124e-05,0.0916198,9.1332e-05,0,0,0.000742681,32.6253
12.223,11.3788,0,0.841609,0,0,0,0,3.34302,1.21798,1.07126,0,0,0,1.7976,0.778453,0,0.566109,0,0.0297288,0.378279,0.02961,9.03338,1.27647,0.0595362,0.0430874,0.288724,0,0.412338,0.0231288,0,0.359544,0,0.00094611,0.0242861,0.00117139,2.79338,0.332688,0.00363311,0,0,0.0204143,0.0155373,5.2396e-05,0,0.0154808,0,0,0,0,0.000104497,0.0724645,4.9939e-05,0,0,0,0.000699691,2.3888e-05,0,0.000550568,0,0,0.000117108,0,4.0481e-05,0.0915753,9.9019e-05,0,0,0.00069017,32.6248
12.2237,11.5079,0,0.712957,0,0,0,0,3.338,1.19794,1.04658,0,0,0,1.82269,0.781338,0,0.583575,0,0.0307839,0.383455,0.0274093,9.06215,1.26846,0.0594624,0.043034,0.306164,0,0.394199,0.0230234,0,0.356858,0,0.00109407,0.00849233,0.00120563,2.80136,0.325378,0.00371017,0,0,0.0208561,0.0149872,4.8797e-05,0,0.0149358,0,0,0,0,0.000103351,0.0724516,5.2779e-05,0,0,0,0.000690674,2.2072e-05,0,0.000546817,0,0,0.000112657,0,5.81e-05,0.09146,0.000102749,0,0,0.000581727,32.6252
12.2237,11.4924,0,0.728504,0,0,0,0,3.33957,1.20772,1.05765,0,0,0,1.8116,0.776085,0,0.557044,0,0.0297949,0.402166,0.029668,9.05697,1.27132,0.059414,0.0430595,0.305399,0,0.394543,0.0230608,0,0.356995,0,0.00109418,0.00866812,0.0012035,2.81685,0.309039,0.00371348,0,0,0.0203054,0.0155133,5.5854e-05,0,0.015454,0,0,0,0,0.000104488,0.0724516,5.3162e-05,0,0,0,0.000689496,2.4147e-05,0,0.000546459,0,0,0.000110478,0,5.842e-05,0.0915383,9.9474e-05,0,0,0.000662875,32.6253
12.2237,11.5037,0,0.717185,0,0,0,0,3.3378,1.19795,1.04637,0,0,0,1.82291,0.777069,0,0.565904,0,0.0305425,0.402422,0.0293544,9.05656,1.26738,0.0594002,0.0426623,0.302095,0,0.396812,0.0230929,0,0.356261,0,0.00094122,0.0117986,0.0011784,2.81686,0.310762,0.00375805,0,0,0.0219772,0.013846,4.6172e-05,0,0.0137976,0,0,0,0,0.000112048,0.0724511,5.2249e-05,0,0,0,0.000693142,2.3456e-05,0,0.000549171,0,0,0.000111271,0,5.6017e-05,0.0915575,0.000103902,0,0,0.000677828,32.6253
12.2232,11.5049,0,0.715469,0,0,0,0,3.33694,1.20007,1.04766,0,0,0,1.82161,0.777508,0,0.565906,0,0.0313623,0.399254,0.0297032,9.04506,1.27949,0.0598375,0.0433749,0.304288,0,0.394999,0.0233019,0,0.357737,0,0.000960799,0.00827384,0.00117483,2.81176,0.315796,0.00377846,0,0,0.021886,0.0138867,4.8967e-05,0,0.0138353,0,0,0,0,0.000126199,0.072439,5.2744e-05,0,0,0,0.000690485,2.5699e-05,0,0.000548682,0,0,0.000107927,0,5.6263e-05,0.0916229,0.000110268,0,0,0.000736649,32.6248
12.2237,11.4774,0,0.743473,0,0,0,0,3.34704,1.21692,1.07431,0,0,0,1.79495,0.776763,0,0.567649,0,0.02806,0.37591,0.0289813,9.05426,1.26844,0.0593656,0.0419331,0.301792,0,0.397818,0.0230445,0,0.357085,0,0.000980227,0.0119755,0.00120459,2.80972,0.316685,0.00370161,0,0,0.0216021,0.0142624,4.5107e-05,0,0.0142148,0,0,0,0,0.000115013,0.072452,5.2164e-05,0,0,0,0.000688889,2.6554e-05,0,0.00054511,0,0,0.000108451,0,5.9679e-05,0.0916165,7.4526e-05,0,0,0.0116994,32.6254
12.2237,11.5051,0,0.715781,0,0,0,0,3.34317,1.19354,1.04722,0,0,0,1.82203,0.777561,0,0.555297,0,0.0309455,0.410661,0.0303716,9.03427,1.28357,0.0597682,0.0432622,0.296341,0,0.404362,0.0231006,0,0.357222,0,0.000956106,0.0183201,0.00121952,2.81683,0.310859,0.00367053,0,0,0.0221657,0.013796,4.4874e-05,0,0.0137487,0,0,0,0,0.000109714,0.0724588,5.2841e-05,0,0,0,0.000686799,2.2983e-05,0,0.00053486,0,0,0.000120846,0,5.9883e-05,0.0916107,7.2399e-05,0,0,0.0116956,32.6254
12.2237,11.4758,0,0.745038,0,0,0,0,3.33516,1.23605,1.08196,0,0,0,1.78713,0.776593,0,0.553727,0,0.0273664,0.383236,0.0297415,9.05674,1.26726,0.0602098,0.0429487,0.300475,0,0.397051,0.0224502,0,0.36592,0,0.000963593,0.00305526,0.00104731,2.80946,0.31643,0.00369115,0,0,0.0213662,0.0145309,4.9772e-05,0,0.0144787,0,0,0,0,0.00011307,0.0724513,5.1839e-05,0,0,0,0.000690587,2.0926e-05,0,0.000539268,0,0,0.000120869,0,5.8725e-05,0.0915391,6.9067e-05,0,0,0.0116275,32.6253
12.2232,11.505,0,0.715337,0,0,0,0,3.34313,1.19239,1.04606,0,0,0,1.82321,0.780311,0,0.602504,0,0.0306052,0.369253,0.0258148,9.05882,1.27463,0.0595894,0.0432205,0.309209,0,0.392336,0.0230907,0,0.356243,0,0.000932083,0.00731013,0.00116708,2.81204,0.314593,0.00368647,0,0,0.0209028,0.0149433,4.7477e-05,0,0.0148927,0,0,0,0,0.000114065,0.0724511,5.2033e-05,0,0,0,0.000688541,2.1362e-05,0,0.000533598,0,0,0.000125719,0,5.9119e-05,0.0915592,7.1811e-05,0,0,0.0116449,32.6248
12.2235,11.442,0,0.778839,0,0,0,0,3.32838,1.20125,1.03987,0,0,0,1.82886,0.775569,0,0.489991,0,0.029763,0.489695,0.029181,9.07254,1.23774,0.0668247,0.0364934,0.287392,0,0.416196,0.0227986,0,0.368217,0,0.000823023,0.020284,0.000961678,2.81233,0.314515,0.00409908,0,0,0.0207173,0.014528,3.4256e-05,0,0.0144911,0,0,0,0,0.000100152,0.0724596,3.8307e-05,0,0,0,0.00072517,1.5207e-05,0,0.00062018,0,0,8.0503e-05,0,4.1087e-05,0.0913149,5.7083e-05,0,0,0.000467501,32.6251
12.2235,11.4395,0,0.781397,0,0,0,0,3.33779,1.19098,1.0391,0,0,0,1.82963,0.776008,0,0.515018,0,0.0301523,0.463479,0.0292876,9.06932,1.22765,0.0592462,0.0412361,0.277046,0,0.428003,0.0230052,0,0.359653,0,0.00092705,0.0400905,0.00108702,2.81295,0.312425,0.00381582,0,0,0.0194233,0.0163416,3.1743e-05,0,0.016307,0,0,0,0,9.5128e-05,0.0724656,3.9004e-05,0,0,0,0.000722893,1.5016e-05,0,0.000620904,0,0,7.8653e-05,0,4.118e-05,0.0911912,5.5552e-05,0,0,0.000341578,32.6249
12.2235,11.3974,0,0.823479,0,0,0,0,3.3349,1.22726,1.07274,0,0,0,1.796,0.77662,0,0.554089,0,0.028011,0.395277,0.027296,9.06403,1.2203,0.0591876,0.0409762,0.266801,0,0.439163,0.0229101,0,0.356807,0,0.000918771,0.0541098,0.00120411,2.80801,0.316737,0.00385836,0,0,0.0198201,0.0159298,3.2834e-05,0,0.0158943,0,0,0,0,9.1613e-05,0.0724661,3.973e-05,0,0,0,0.000724911,1.4113e-05,0,0.000623389,0,0,7.9316e-05,0,3.8147e-05,0.0912445,5.6911e-05,0,0,0.000397494,32.625
12.223,11.4033,0,0.817098,0,0,0,0,3.33879,1.22456,1.07363,0,0,0,1.79495,0.778992,0,0.542214,0,0.0280609,0.402504,0.0279412,9.04883,1.23776,0.0593245,0.0410002,0.26558,0,0.439963,0.0229451,0,0.357028,0,0.000972622,0.0546455,0.00120095,2.8119,0.313259,0.00384786,0,0,0.0193396,0.0163808,3.864e-05,0,0.0163381,0,0,0,0,9.2193e-05,0.0724663,3.9734e-05,0,0,0,0.00072183,1.4563e-05,0,0.000622802,0,0,7.6792e-05,0,3.7961e-05,0.0912799,5.769e-05,0,0,0.000430681,32.6245
12.2234,11.4478,0,0.773034,0,0,0,0,3.3375,1.19186,1.03966,0,0,0,1.82904,0.77818,0,0.546432,0,0.0300903,0.431138,0.0279553,9.07083,1.23157,0.0594252,0.0410994,0.281839,0,0.424029,0.0230586,0,0.356266,0,0.000880941,0.0393782,0.00116733,2.81372,0.313866,0.00394978,0,0,0.0211736,0.0144443,3.1867e-05,0,0.0144103,0,0,0,0,0.000105461,0.0724637,3.9189e-05,0,0,0,0.000722983,1.474e-05,0,0.000623012,0,0,7.7162e-05,0,3.9198e-05,0.0912997,6.4215e-05,0,0,0.000444738,32.625
12.2235,11.3985,0,0.822345,0,0,0,0,3.33874,1.22327,1.07229,0,0,0,1.79646,0.775759,0,0.515961,0,0.0277902,0.432423,0.0288911,9.04654,1.25012,0.0591917,0.0407381,0.27665,0,0.42846,0.0229225,0,0.358099,0,0.000903294,0.0422423,0.00109302,2.81077,0.315508,0.00391424,0,0,0.0209475,0.0144751,3.6473e-05,0,0.0144359,0,0,0,0,0.000103973,0.0724649,3.7649e-05,0,0,0,0.000723976,1.474e-05,0,0.000622142,0,0,7.8949e-05,0,3.9399e-05,0.0913473,6.0118e-05,0,0,0.000496396,32.6251
12.2234,11.4352,0,0.785658,0,0,0,0,3.32998,1.19859,1.03865,0,0,0,1.82999,0.775485,0,0.565556,0,0.0299681,0.418091,0.0265288,9.07573,1.22162,0.0593025,0.0412229,0.275994,0,0.428568,0.0230244,0,0.357085,0,0.000905222,0.0431229,0.00119347,2.80105,0.325909,0.00398405,0,0,0.0208579,0.014525,3.517e-05,0,0.0144873,0,0,0,0,0.000104578,0.0724633,3.8414e-05,0,0,0,0.000725002,1.4238e-05,0,0.000623519,0,0,7.9465e-05,0,3.8624e-05,0.0913399,4.6777e-05,0,0,0.0114423,32.6251
12.223,11.4165,0,0.803849,0,0,0,0,3.31397,1.22575,1.04987,0,0,0,1.81884,0.774465,0,0.512039,0,0.0292807,0.458953,0.0289433,9.06543,1.22127,0.0590931,0.0409234,0.268475,0,0.437678,0.0229201,0,0.35731,0,0.000848734,0.0521901,0.00120494,2.81359,0.31422,0.00397602,0,0,0.021407,0.0141598,3.4603e-05,0,0.0141228,0,0,0,0,0.000108081,0.0724619,3.8893e-05,0,0,0,0.000723352,1.4047e-05,0,0.000621958,0,0,7.928e-05,0,3.9038e-05,0.0913225,4.5697e-05,0,0,0.0114253,32.6246
12.2237,11.4538,0,0.767007,0,0,0,0,3.33253,1.21077,1.05372,0,0,0,1.81546,0.778728,0,0.503081,0,0.0294406,0.454966,0.0298215,9.02763,1.27967,0.0591618,0.0439904,0.283634,0,0.417545,0.0223478,0,0.366104,0,0.000876691,0.0238302,0.000908734,2.79441,0.332707,0.00380446,0,0,0.0209986,0.014789,3.5821e-05,0,0.0147509,0,0,0,0,8.6791e-05,0.0724502,3.8714e-05,0,0,0,0.000718802,1.472e-05,0,0.000618131,0,0,7.8332e-05,0,4.1794e-05,0.091267,4.6581e-05,0,0,0.0113686,32.625
12.2237,11.4263,0,0.794595,0,0,0,0,3.33547,1.23345,1.07942,0,0,0,1.78969,0.777749,0,0.532058,0,0.0277358,0.408947,0.0271951,9.04159,1.26634,0.0591677,0.0439707,0.284366,0,0.417111,0.0231427,0,0.356156,0,0.000882496,0.0322545,0.00118109,2.7858,0.340389,0.0037243,0,0,0.0203779,0.0154838,3.2135e-05,0,0.015449,0,0,0,0,9.1197e-05,0.0724472,3.9041e-05,0,0,0,0.000716878,1.5287e-05,0,0.000617984,0,0,7.5428e-05,0,4.208e-05,0.0913043,4.6601e-05,0,0,0.0114048,32.6251
12.2236,11.4641,0,0.756704,0,0,0,0,3.32247,1.21119,1.044,0,0,0,1.82515,0.776128,0,0.507396,0,0.029693,0.46403,0.0297304,9.03372,1.27255,0.0592079,0.0439153,0.283048,0,0.41797,0.0222146,0,0.368726,0,0.00090597,0.021786,0.000852529,2.79575,0.331844,0.00386884,0,0,0.021294,0.0143868,3.1836e-05,0,0.014353,0,0,0,0,9.615e-05,0.0724467,3.7937e-05,0,0,0,0.000721085,1.3734e-05,0,0.000597736,0,0,0.000101332,0,4.1007e-05,0.0913603,5.5588e-05,0,0,0.000514544,32.6251
12.2231,11.4449,0,0.775378,0,0,0,0,3.33142,1.2169,1.05875,0,0,0,1.81041,0.778048,0,0.50374,0,0.0293637,0.450051,0.0297708,9.02228,1.27933,0.0592053,0.0439569,0.277759,0,0.421618,0.0229885,0,0.359325,0,0.000935464,0.0337638,0.00111454,2.77913,0.347061,0.00376913,0,0,0.0201879,0.0155374,3.3581e-05,0,0.015501,0,0,0,0,9.6616e-05,0.0724474,3.8314e-05,0,0,0,0.000721319,1.3796e-05,0,0.000597566,0,0,0.000101034,0,4.1135e-05,0.0911132,5.8651e-05,0,0,0.000262843,32.6243
12.2236,11.4621,0,0.758691,0,0,0,0,3.33597,1.19798,1.04436,0,0,0,1.8248,0.779162,0,0.522319,0,0.029831,0.44819,0.0284295,9.04468,1.25823,0.0592422,0.0438935,0.278408,0,0.420633,0.023078,0,0.356551,0,0.000945617,0.0353775,0.00122171,2.78865,0.337771,0.00383031,0,0,0.0203801,0.0153138,3.541e-05,0,0.0152759,0,0,0,0,0.00010619,0.072445,3.9146e-05,0,0,0,0.000719531,1.4763e-05,0,0.000597549,0,0,9.8778e-05,0,4.2523e-05,0.091187,6.4003e-05,0,0,0.000332836,32.6249
12.2237,11.4264,0,0.79445,0,0,0,0,3.34433,1.21717,1.07185,0,0,0,1.79732,0.778476,0,0.503254,0,0.028352,0.438031,0.0297777,9.01629,1.27556,0.0592602,0.0439212,0.269459,0,0.434029,0.0230088,0,0.356912,0,0.000928573,0.0484991,0.00118034,2.78978,0.33644,0.00369671,0,0,0.0202493,0.0156187,4.1462e-05,0,0.0155736,0,0,0,0,0.000100764,0.072451,3.9521e-05,0,0,0,0.000718059,1.4068e-05,0,0.000600479,0,0,9.5282e-05,0,4.2825e-05,0.0912873,5.8053e-05,0,0,0.000437543,32.6251
12.2236,11.459,0,0.761792,0,0,0,0,3.33682,1.19674,1.04388,0,0,0,1.82526,0.778165,0,0.523506,0,0.0297564,0.448574,0.0282835,9.04343,1.26094,0.0592236,0.0439647,0.279848,0,0.419604,0.0231303,0,0.356137,0,0.000905075,0.0348161,0.00115185,2.79264,0.335123,0.00384476,0,0,0.0214993,0.0142332,3.1321e-05,0,0.0142,0,0,0,0,0.000102232,0.0724467,3.8014e-05,0,0,0,0.000716564,1.3806e-05,0,0.00059665,0,0,9.7019e-05,0,4.628e-05,0.0913369,6.768e-05,0,0,0.000478079,32.6251
12.2231,11.4254,0,0.794898,0,0,0,0,3.32742,1.23587,1.0737,0,0,0,1.7954,0.779766,0,0.541339,0,0.0281734,0.404842,0.0260206,9.04778,1.25097,0.059143,0.0439457,0.275215,0,0.42478,0.0229668,0,0.357925,0,0.000952439,0.0383183,0.00114853,2.77957,0.3479,0.003826,0,0,0.0212561,0.0144722,3.4049e-05,0,0.0144357,0,0,0,0,9.9947e-05,0.0724519,4.0048e-05,0,0,0,0.000710559,1.4153e-05,0,0.000586561,0,0,0.000101727,0,4.6449e-05,0.0913959,6.0856e-05,0,0,0.000539956,32.6246
12.2232,11.2403,0,0.980479,0,0,0,0,3.33928,1.2059,1.05514,0,0,0,1.81358,0.777933,0,0.459905,0,0.0309783,0.499778,0.029281,9.04932,1.28298,0.0592936,0.043093,0.309826,0,0.394268,0.0233596,0,0.356544,0,0.000959431,0.00887254,0.00125501,2.7862,0.341435,0.00379057,0,0,0.0212231,0.0145415,3.1522e-05,0,0.0145078,0,0,0,0,0.000102455,0.0724583,3.8805e-05,0,0,0,0.000716292,1.3978e-05,0,0.000589891,0,0,0.00010409,0,4.2641e-05,0.0913776,4.5517e-05,0,0,0.0114812,32.6251
12.2234,11.2281,0,0.992742,0,0,0,0,3.34546,1.21114,1.06725,0,0,0,1.80147,0.774272,0,0.477335,0,0.0303258,0.472968,0.0300229,9.04802,1.27617,0.0595446,0.0429977,0.301721,0,0.402127,0.0231244,0,0.357075,0,0.000899575,0.0165029,0.00123423,2.80233,0.325641,0.00389236,0,0,0.021672,0.014001,3.4216e-05,0,0.0139645,0,0,0,0,0.000103044,0.0724587,3.9018e-05,0,0,0,0.000715266,1.3757e-05,0,0.000589704,0,0,0.000103053,0,4.3118e-05,0.0913556,4.3955e-05,0,0,0.0114611,32.6251
12.2234,11.2407,0,0.980084,0,0,0,0,3.34535,1.1991,1.05515,0,0,0,1.81334,0.773868,0,0.489906,0,0.0301718,0.474444,0.0284045,9.02938,1.28118,0.0592256,0.0424654,0.291579,0,0.410585,0.0226044,0,0.365733,0,0.000928613,0.0170678,0.000987106,2.79798,0.328418,0.00404655,0,0,0.0207411,0.0147456,3.7278e-05,0,0.0147062,0,0,0,0,0.000140412,0.072419,3.9467e-05,0,0,0,0.000722237,1.3757e-05,0,0.000596496,0,0,0.000103879,0,3.6538e-05,0.0912864,4.3527e-05,0,0,0.0113921,32.625
12.2229,11.2092,0,1.01103,0,0,0,0,3.32301,1.25743,1.09047,0,0,0,1.77816,0.774984,0,0.486968,0,0.027606,0.44272,0.0283455,9.04,1.27587,0.0592898,0.0430202,0.29575,0,0.406377,0.0230091,0,0.356283,0,0.00090682,0.0218079,0.00117815,2.79949,0.32657,0.00377625,0,0,0.0205485,0.0152055,3.4204e-05,0,0.0151689,0,0,0,0,0.000101403,0.0724593,3.9483e-05,0,0,0,0.000723846,1.4311e-05,0,0.000602156,0,0,9.7774e-05,0,3.6902e-05,0.091336,4.1709e-05,0,0,0.0114439,32.6246
12.2234,11.2562,0,0.964546,0,0,0,0,3.3449,1.22192,1.07718,0,0,0,1.79152,0.774255,0,0.486076,0,0.0289164,0.456717,0.0288878,9.03267,1.28063,0.0594379,0.0428031,0.293949,0,0.407664,0.0224866,0,0.368273,0,0.000882461,0.0118544,0.000952073,2.80566,0.322169,0.00403475,0,0,0.0210878,0.0144185,3.3223e-05,0,0.014383,0,0,0,0,0.000133217,0.0724375,3.8639e-05,0,0,0,0.000721672,1.4517e-05,0,0.000613982,0,0,8.5208e-05,0,3.7693e-05,0.0913162,5.6709e-05,0,0,0.0004702,32.625
12.2234,11.2295,0,0.991275,0,0,0,0,3.34536,1.2131,1.06914,0,0,0,1.79951,0.773283,0,0.480738,0,0.0299467,0.469743,0.0295432,9.04529,1.26947,0.0595684,0.0430365,0.292473,0,0.408783,0.0230958,0,0.359155,0,0.00092882,0.0211708,0.00113787,2.80233,0.32401,0.00375419,0,0,0.0201881,0.0155579,3.4465e-05,0,0.0155205,0,0,0,0,0.000112421,0.0724604,4.0375e-05,0,0,0,0.000719998,1.6652e-05,0,0.0006152,0,0,7.989e-05,0,3.7997e-05,0.0912208,5.7087e-05,0,0,0.000374806,32.625
12.2234,11.2478,0,0.973006,0,0,0,0,3.3455,1.19987,1.056,0,0,0,1.81271,0.774532,0,0.477672,0,0.0306039,0.4836,0.0296189,9.04979,1.26782,0.0592438,0.0431362,0.294111,0,0.407326,0.0230775,0,0.356584,0,0.000912253,0.0222444,0.00124082,2.80213,0.324436,0.00375258,0,0,0.0204177,0.0153875,3.3545e-05,0,0.0153514,0,0,0,0,0.000146469,0.0724236,3.9823e-05,0,0,0,0.000721159,1.5302e-05,0,0.000615143,0,0,8.2495e-05,0,3.8383e-05,0.0912402,6.012e-05,0,0,0.000391012,32.625
12.2228,11.2426,0,0.977668,0,0,0,0,3.33705,1.2081,1.0554,0,0,0,1.81322,0.774531,0,0.487597,0,0.03049,0.474439,0.0287432,9.0423,1.2663,0.0592622,0.0430208,0.288787,0,0.413256,0.0231776,0,0.356707,0,0.000936648,0.027911,0.0012463,2.7956,0.329907,0.00370006,0,0,0.0202299,0.015597,4.3131e-05,0,0.01555,0,0,0,0,0.000129358,0.0724411,3.9622e-05,0,0,0,0.000715324,1.5187e-05,0,0.000614657,0,0,7.7054e-05,0,3.8514e-05,0.0912725,5.8244e-05,0,0,0.000425422,32.6245
12.2236,11.2017,0,1.01909,0,0,0,0,3.33562,1.20163,1.0477,0,0,0,1.82142,0.775983,0,0.473086,0,0.0301666,0.49436,0.0294209,9.06119,1.26525,0.0591466,0.0435158,0.302879,0,0.397183,0.0231392,0,0.356154,0,0.000920912,0.0123449,0.00115307,2.81359,0.312562,0.00385768,0,0,0.0214582,0.0142466,3.5211e-05,0,0.0142091,0,0,0,0,0.000100907,0.0724381,3.6975e-05,0,0,0,0.000714392,1.5707e-05,0,0.000609843,0,0,8.0716e-05,0,3.8113e-05,0.0913025,6.1093e-05,0,0,0.000446836,32.625
12.2236,11.188,0,1.03279,0,0,0,0,3.3334,1.2155,1.0593,0,0,0,1.80984,0.776147,0,0.471705,0,0.0297304,0.48435,0.0294806,9.0674,1.25563,0.0592834,0.0433931,0.299134,0,0.399842,0.0229957,0,0.357823,0,0.000899219,0.0134456,0.00115944,2.81832,0.308957,0.00380603,0,0,0.0212372,0.0144966,3.8118e-05,0,0.0144558,0,0,0,0,0.00012752,0.0724127,3.7527e-05,0,0,0,0.000716955,1.5443e-05,0,0.000609351,0,0,8.2058e-05,0,3.8378e-05,0.0913443,6.3439e-05,0,0,0.000486542,32.6251
12.2235,11.1565,0,1.06421,0,0,0,0,3.33138,1.24029,1.08201,0,0,0,1.78709,0.775739,0,0.473554,0,0.0279072,0.462464,0.0291493,9.0574,1.26982,0.0592355,0.043303,0.306379,0,0.395636,0.0230217,0,0.356869,0,0.000926475,0.010113,0.00121934,2.81837,0.308861,0.00378433,0,0,0.0211772,0.0146045,3.6292e-05,0,0.0145654,0,0,0,0,9.2209e-05,0.0724557,3.8038e-05,0,0,0,0.000718063,1.4983e-05,0,0.000609932,0,0,8.2605e-05,0,3.8051e-05,0.091337,4.2814e-05,0,0,0.0114379,32.6251
12.2231,11.1782,0,1.04201,0,0,0,0,3.32962,1.22551,1.06564,0,0,0,1.80345,0.775098,0,0.482086,0,0.0296239,0.470924,0.028972,9.051,1.27586,0.0593506,0.0434924,0.308162,0,0.394272,0.0230805,0,0.357054,0,0.00091612,0.00852649,0.00119416,2.81709,0.310009,0.00380686,0,0,0.0217416,0.0140017,3.2618e-05,0,0.0139667,0,0,0,0,0.000113849,0.0724339,3.6969e-05,0,0,0,0.000717852,1.474e-05,0,0.000609699,0,0,8.2833e-05,0,3.7943e-05,0.0913128,4.4658e-05,0,0,0.0114117,32.6246
12.2236,11.1645,0,1.05622,0,0,0,0,3.31629,1.25725,1.08381,0,0,0,1.78523,0.777217,0,0.465711,0,0.0280062,0.467517,0.0299265,9.01564,1.30457,0.0592506,0.0433452,0.296751,0,0.40326,0.0224963,0,0.365711,0,0.000968984,0.00951621,0.00103277,2.81671,0.309407,0.0036871,0,0,0.0210707,0.0148565,3.2881e-05,0,0.0148209,0,0,0,0,0.000116973,0.0724389,3.8312e-05,0,0,0,0.000710297,1.4248e-05,0,0.000605504,0,0,8.2552e-05,0,4.2455e-05,0.0912608,4.1302e-05,0,0,0.0113638,32.625
